A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,0,1,1,1,0,0,0,0,0,1,218.43,26
1,0,0,0,0,0,1,1,0,0,0,208.99,15
1,1,0,1,0,0,1,1,0,0,1,259.37,12
1,0,0,1,0,1,0,1,1,0,1,246.65,18
1,1,1,0,1,0,0,1,1,0,1,248.9,16
1,1,1,0,1,1,1,0,0,0,1,219.83,28
1,0,0,0,1,0,0,1,0,1,0,232.86,16
1,0,1,1,1,0,0,1,1,0,0,230.94,19
1,0,0,0,0,1,1,0,0,1,1,232.22,28
1,0,1,0,1,0,1,0,1,0,1,233.23,28
1,1,0,1,0,1,0,0,1,1,0,243.12,28
1,0,0,1,0,0,1,1,1,1,1,259.26,19
1,1,1,0,1,0,0,0,0,0,1,216.64,26
1,0,1,1,1,0,0,1,1,0,1,249.05,16
1,1,0,0,0,0,0,0,0,0,1,213.27,26
1,1,1,1,1,0,1,1,1,1,0,255.36,20
1,1,1,1,1,0,0,1,0,1,1,254.59,15
1,0,0,0,0,0,0,1,0,1,1,243.93,16
1,0,0,1,0,0,0,0,1,0,1,231,29
1,1,0,1,0,0,1,0,0,0,1,215.03,29
1,0,1,1,1,1,1,1,1,1,0,252.14,20
1,1,1,0,1,1,0,1,1,0,0,232.76,18
1,1,1,0,1,0,0,1,1,1,1,267.28,19
1,0,1,1,1,1,1,1,0,0,0,215.73,14
1,0,0,1,0,1,1,0,1,1,0,240.21,28
1,0,1,0,1,1,0,0,0,1,0,225.41,28
1,0,0,1,0,0,0,0,1,0,0,217.29,29
1,1,1,0,1,0,0,1,0,1,0,240.99,15
1,1,0,0,1,1,1,0,0,1,1,238.56,28
1,1,1,0,1,1,1,0,0,1,1,240.43,28
1,0,1,0,1,0,0,0,0,0,1,217.55,26
1,0,1,1,1,0,0,1,0,0,0,215.85,14
1,0,0,0,1,0,1,1,0,1,1,247.79,15
1,0,1,0,1,1,1,0,1,1,0,243.26,28
1,1,1,1,1,0,1,0,0,0,1,219.95,27
1,0,0,0,1,0,0,1,0,0,1,256.94,11
1,1,1,0,1,0,1,0,0,0,1,218.96,28
1,1,0,1,1,1,1,0,1,1,1,253.57,28
1,0,1,1,1,1,1,1,0,1,0,240.54,15
1,0,1,0,1,0,0,1,0,0,1,264.18,11
1,0,0,0,1,0,1,0,0,1,1,232.49,28
1,1,0,0,1,0,1,1,0,0,1,259.5,12
1,0,1,0,1,1,1,1,0,1,1,251.31,15
1,0,1,1,1,1,1,1,1,1,1,265.82,19
1,0,0,1,0,1,0,0,0,0,1,214.65,28
1,0,0,1,1,0,0,1,1,0,1,247.43,17
1,0,0,1,1,1,0,0,0,0,0,203.19,29
1,1,0,0,1,1,0,1,0,1,0,240.99,16
1,1,1,0,1,1,0,1,1,1,0,256.45,20
1,0,1,1,1,0,1,1,0,1,1,249.09,15
1,0,0,0,0,0,0,0,1,1,1,246,28
1,1,1,1,1,0,0,0,1,0,0,222.43,29
1,0,1,1,1,0,0,1,1,0,1,251.24,16
1,0,0,1,1,1,1,0,1,0,0,220.82,29
1,0,0,1,1,1,1,0,1,1,1,250.48,28
1,0,0,1,1,1,1,0,0,1,0,225.77,28
1,1,0,1,0,1,1,1,0,1,1,251.03,15
1,1,1,1,1,0,0,0,1,0,0,224.07,29
1,1,1,0,1,0,1,1,1,1,0,254.34,19
1,1,1,0,1,0,0,0,0,1,1,236.21,28
1,1,1,0,1,0,1,0,0,1,1,237.33,28
1,0,0,1,1,1,1,1,1,0,1,249.36,18
1,0,1,0,1,0,0,1,0,1,0,233.67,15
1,1,1,0,1,1,1,1,0,1,1,256.23,15
1,0,0,0,0,0,0,0,1,0,0,216.4,29
1,0,0,1,0,0,0,1,0,0,0,208.37,15
1,1,0,0,1,0,0,0,0,1,1,234.7,28
1,1,0,0,1,0,1,0,1,1,0,244.59,28
1,1,1,0,1,1,1,1,1,0,0,231.2,19
1,0,1,1,1,1,0,1,0,0,0,215.01,14
1,1,0,0,0,1,1,1,1,0,0,229.3,18
1,1,0,1,0,0,0,1,0,0,1,244.12,14
1,0,0,1,1,0,1,0,0,1,0,224.3,28
1,1,0,0,1,0,0,0,1,0,1,233.54,28
1,1,1,0,1,0,0,0,1,1,1,252.18,28
1,1,0,1,0,1,0,1,1,0,0,228.47,18
1,0,1,1,1,1,0,0,1,1,1,251.81,28
1,0,1,0,1,1,1,1,1,1,1,264.74,19
1,0,0,1,1,1,0,0,0,0,1,216.27,29
1,0,1,0,1,1,0,1,1,0,1,251.02,18
1,1,1,1,1,1,0,0,0,1,1,238.82,28
1,0,1,1,1,1,1,0,0,0,1,219.87,29
1,0,1,0,1,1,0,1,1,1,0,249.57,20
1,0,0,1,0,1,1,1,0,0,0,211.48,14
1,1,1,1,1,1,1,0,1,0,1,238.23,28
1,0,1,0,1,0,0,0,1,0,1,233.45,29
1,0,0,1,1,1,1,0,1,0,1,234.65,29
1,0,0,0,0,1,0,0,0,0,0,200.38,29
1,1,1,1,1,0,0,1,1,1,1,268.42,19
1,1,0,0,0,1,1,1,1,1,0,254.89,19
1,1,0,1,0,1,0,0,0,0,0,203.19,29
1,1,1,0,1,0,1,0,1,0,1,234.38,28
1,1,0,1,0,1,0,0,1,0,0,220.57,29
1,1,0,1,0,0,1,1,1,0,1,247.26,18
1,1,0,1,0,0,1,1,1,1,0,252.06,20
1,1,0,1,1,0,0,0,0,0,1,216.22,26
1,1,0,1,1,0,0,0,0,1,0,227.78,29
1,1,1,1,1,0,0,1,0,0,0,214.72,13
1,0,1,1,1,1,1,0,1,0,0,221.86,29
1,0,1,1,1,0,1,0,0,1,1,234.24,28
1,0,0,1,0,1,1,1,1,0,0,227.29,18
1,0,0,1,0,1,0,0,1,0,1,231.63,27
1,1,0,1,0,0,0,1,0,0,0,210.24,14
1,0,0,1,1,0,1,0,1,1,1,249.41,28
1,0,1,1,1,0,1,1,0,1,1,251.25,15
1,0,1,1,1,1,0,1,1,0,1,249.83,18
1,1,1,0,1,0,1,1,0,0,0,216.84,14
1,0,1,0,1,1,0,0,0,1,1,234.01,28
1,0,0,0,1,0,0,0,0,0,1,214.37,26
1,1,1,1,1,1,1,1,0,0,1,265.69,12
1,1,1,0,1,0,0,0,0,0,0,205.99,26
1,1,0,0,1,0,0,1,0,1,1,252.13,15
1,0,0,0,1,0,0,1,1,1,0,247.08,19
1,1,1,1,1,1,0,1,0,1,1,256.22,15
1,0,1,1,1,0,0,1,1,1,0,248.97,19
1,1,1,1,1,1,1,1,1,1,1,270.4,19
1,1,1,1,1,1,1,1,1,1,1,268.55,19
1,1,1,0,1,1,0,1,0,1,1,252.75,15
1,0,1,1,1,1,0,1,1,0,0,230.47,19
1,1,0,1,1,0,1,1,1,0,0,229.95,19
1,1,1,1,1,0,1,1,0,1,0,240.83,15
1,1,1,0,1,0,0,1,0,0,0,215.88,14
1,0,0,1,1,0,1,0,1,0,0,219.63,29
1,1,1,1,1,1,0,0,1,0,1,236.17,28
1,1,1,1,1,0,0,1,0,1,1,252.21,15
1,0,0,1,0,1,1,0,0,0,1,215.18,28
1,0,0,0,0,1,1,1,1,1,0,248.54,20
1,0,0,1,1,1,0,1,0,0,0,213,15
1,0,0,1,0,0,1,1,0,1,1,244.85,15
1,1,1,1,1,0,1,1,1,1,1,269.38,19
1,0,0,1,0,1,1,0,1,1,1,248.9,28
1,0,1,1,1,1,0,0,1,1,0,243.44,28
1,1,0,1,0,0,1,0,1,0,1,232.98,28
1,0,1,0,1,0,1,0,0,1,0,224.53,29
1,0,0,0,1,0,1,0,0,0,1,214.89,29
1,0,1,1,1,0,1,0,0,1,0,225.69,29
1,0,1,1,1,1,0,0,0,0,1,219.37,29
1,1,0,0,0,1,0,1,1,1,0,253.26,20
1,0,0,1,0,0,1,0,0,1,0,222.56,29
1,0,0,1,1,0,0,1,0,1,1,246.09,15
1,0,1,0,1,0,0,0,0,1,0,225.5,29
1,1,1,1,1,0,0,1,0,1,0,242.16,15
1,1,0,1,1,1,1,0,0,1,1,238.27,28
1,1,0,0,0,1,1,1,0,0,1,259.38,12
1,0,0,0,0,0,1,0,1,1,1,247.8,28
1,1,0,1,1,1,0,1,0,0,0,214.48,15
1,1,0,0,0,0,0,0,1,0,1,232,28
1,0,1,1,1,0,0,1,0,1,0,237.44,15
1,1,0,0,0,0,1,0,1,0,1,232.47,28
1,1,0,1,1,1,0,0,1,1,1,252.87,28
1,0,1,1,1,1,1,0,0,0,0,207.1,29
1,1,0,0,0,1,1,0,0,1,0,227.94,28
