A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,0,0,0,0,1,1,0,1,1,0,239.56,28
1,1,1,0,1,1,0,1,1,1,1,266.52,19
1,1,1,1,1,0,1,0,0,1,0,231.31,28
1,1,0,1,1,1,1,1,1,1,0,255.62,20
1,1,0,0,1,1,1,1,1,1,1,269.47,18
1,0,1,0,1,0,0,0,0,0,1,215.61,26
1,0,1,1,1,0,0,1,0,1,0,235.17,15
1,0,1,0,1,1,1,1,0,1,1,249.05,15
1,1,0,0,1,1,0,1,0,1,1,254.27,16
1,0,1,0,1,0,1,0,1,0,0,219.75,29
1,1,1,0,1,1,0,1,0,0,1,263.58,12
1,1,0,1,0,1,1,1,0,1,0,239.24,15
1,1,0,0,0,1,1,0,1,0,0,220.37,29
1,1,1,1,1,0,1,0,0,0,1,218.07,28
1,0,1,0,1,1,0,1,1,0,1,251.02,18
1,0,1,1,1,0,1,1,1,0,1,249.53,18
1,0,1,0,1,0,1,1,0,1,1,247.37,15
1,1,0,1,1,1,1,0,1,0,0,222.63,29
1,1,1,1,1,0,0,1,0,0,1,248.2,14
1,0,0,0,0,0,1,1,1,1,1,260.17,18
1,0,0,0,1,0,1,1,1,0,1,247.67,18
1,1,0,1,1,1,1,0,0,0,0,205.74,29
1,1,0,1,1,0,1,1,1,1,1,266.09,19
1,0,1,0,1,1,1,0,1,0,1,236.35,28
1,0,0,1,1,1,1,1,1,1,0,250.86,20
1,1,1,0,1,0,0,0,1,1,1,253.51,28
1,1,1,1,1,1,0,1,0,1,1,256.22,15
1,0,1,0,1,0,1,1,1,1,0,251.41,20
1,0,1,1,1,1,0,1,0,1,0,237.04,15
1,1,0,1,0,0,0,1,0,1,0,235.92,15
1,1,0,0,1,0,0,1,0,1,0,238.78,16
1,0,0,0,0,1,0,0,0,1,0,222.24,29
1,0,0,0,1,1,0,1,1,1,0,249.12,20
1,1,0,1,0,1,0,1,0,1,0,237.69,15
1,1,1,0,1,0,0,0,0,1,1,237.9,28
1,0,0,1,0,0,1,1,1,1,0,247.08,20
1,1,0,1,0,0,0,0,1,0,0,219.39,29
1,1,0,1,1,0,0,1,0,1,0,238.25,15
1,0,0,1,0,1,1,1,1,0,1,247.31,18
1,0,1,0,1,0,0,1,1,1,0,247.5,19
1,1,0,1,0,1,1,1,0,1,1,251.03,15
1,0,1,0,1,0,1,1,1,1,0,249.39,20
1,0,0,0,0,0,1,1,1,0,0,225.34,18
1,0,0,0,1,1,1,0,0,1,1,234.05,28
1,0,1,1,1,1,0,1,0,1,1,251.57,15
1,1,0,1,1,1,1,0,1,1,1,253.57,28
1,0,1,0,1,1,1,1,0,1,0,239.51,15
1,1,1,1,1,0,0,1,1,1,0,256.18,19
1,0,0,1,0,1,0,1,0,0,1,259.38,12
1,1,1,0,1,0,1,0,0,1,1,239.04,28
1,1,1,0,1,0,0,1,1,1,1,264.99,19
1,1,1,1,1,0,0,0,1,0,0,224.07,29
1,1,0,1,0,1,1,0,1,0,1,234.13,28
1,1,1,0,1,0,0,1,0,1,1,253.39,15
1,1,0,0,0,0,1,1,0,0,1,257.17,12
1,1,1,0,1,0,1,1,0,0,0,216.84,14
1,0,0,1,0,1,1,1,0,1,0,234.34,15
1,0,0,0,0,1,1,1,0,1,0,233.74,16
1,1,0,1,0,1,0,1,1,0,0,228.47,18
1,0,1,1,1,1,0,1,0,0,1,266.39,12
1,0,1,1,1,0,1,1,1,1,0,250.49,20
1,1,1,0,1,1,0,0,0,1,0,231.34,28
1,0,0,0,1,0,0,0,1,0,0,218.1,29
1,1,1,1,1,0,0,0,1,0,1,234.87,28
1,0,0,0,0,0,0,1,0,0,0,207.75,15
1,1,1,0,1,1,1,1,1,0,0,231.2,19
1,1,1,1,1,1,0,0,1,0,0,223.29,29
1,1,1,0,1,0,1,1,0,0,1,263.31,12
1,0,1,1,1,1,1,0,0,1,1,235.57,28
1,0,0,0,0,1,1,0,0,0,1,214.24,29
1,0,1,0,1,1,0,0,0,0,1,218.3,29
1,0,1,1,1,0,0,0,1,1,0,239.66,28
1,0,1,1,1,0,0,0,1,0,0,222.09,29
1,0,0,0,0,1,1,1,1,1,0,248.54,20
1,0,0,1,0,1,1,1,1,0,0,227.29,18
1,0,0,1,1,0,1,1,0,1,1,247.01,15
1,1,0,1,0,0,1,1,1,1,1,264.17,20
1,0,1,1,1,0,0,1,0,1,1,250.04,15
1,0,1,0,1,1,1,0,0,0,1,219.08,29
1,1,0,0,0,0,1,1,0,0,0,211.27,15
1,0,1,0,1,0,0,1,1,0,0,229.64,19
1,1,0,0,1,0,0,0,1,1,0,242.79,29
1,1,0,0,1,0,1,0,1,0,0,221.06,29
1,1,0,0,0,1,1,0,1,1,1,252.82,28
1,1,1,0,1,0,0,1,0,1,1,250.88,15
1,0,1,1,1,1,1,0,0,1,1,237.35,28
1,0,1,0,1,0,0,0,1,0,0,219.28,29
1,1,1,0,1,1,1,1,1,1,1,267.51,19
1,0,0,0,0,1,0,1,1,1,1,260.5,19
1,0,1,1,1,0,0,0,0,0,1,218.43,26
1,1,1,1,1,0,0,0,0,1,0,230.74,29
1,0,0,0,1,1,1,1,0,1,0,236.23,16
1,0,0,0,1,1,0,0,0,1,0,224.34,29
1,0,0,0,1,1,0,1,0,0,1,258.9,12
1,1,0,1,1,1,1,0,0,1,1,238.27,28
1,1,0,0,0,1,1,0,0,1,0,227.94,28
1,0,1,0,1,0,1,0,0,0,1,215.99,27
1,0,1,0,1,1,1,1,0,1,1,251.31,15
1,0,0,1,0,0,0,1,0,1,0,231.04,15
1,0,1,0,1,0,0,0,0,0,0,202.23,26
1,1,0,0,1,0,0,1,1,1,0,253.64,19
1,1,1,0,1,1,0,1,0,1,0,240.23,15
1,1,0,0,1,0,0,0,0,0,0,202.39,26
1,1,0,0,0,0,1,0,0,0,0,201.55,29
1,1,0,0,1,0,1,1,0,1,0,240.62,16
1,0,0,0,1,1,0,1,1,1,1,262.68,19
1,1,0,1,1,0,1,0,1,1,1,252.81,28
1,1,1,0,1,1,0,1,0,0,1,266.03,12
1,1,0,0,0,1,1,1,1,0,1,249.74,17
1,1,1,1,1,0,0,1,1,1,1,268.42,19
1,0,1,1,1,1,1,1,0,1,1,250.23,15
1,0,1,0,1,1,1,1,1,1,1,264.74,19
1,1,0,1,0,1,1,0,0,1,1,236.58,28
1,1,1,1,1,1,0,0,0,1,1,240.35,28
1,0,0,0,1,0,0,0,1,0,1,232.22,29
1,0,1,1,1,0,1,0,0,1,0,225.69,29
1,1,0,0,1,1,1,0,1,1,1,254.42,28
1,0,1,0,1,1,1,1,1,0,1,249.6,18
1,0,0,1,1,0,1,0,0,0,0,202.68,29
1,1,0,0,1,0,0,1,1,0,0,229.19,18
1,1,1,0,1,1,1,0,0,0,1,219.83,28
1,1,0,1,0,1,1,0,0,1,0,227.91,29
1,1,1,1,1,1,1,0,0,0,0,207.23,29
1,0,1,1,1,0,0,1,1,0,1,251.24,16
1,1,0,0,0,1,0,1,1,1,0,253.26,20
1,0,0,1,1,0,0,1,1,1,0,247.72,19
1,1,0,1,1,0,0,1,0,0,1,260.88,12
1,1,0,0,0,0,1,1,1,0,0,227.75,18
1,0,1,1,1,1,1,1,1,0,1,250.75,18
1,1,1,1,1,1,1,0,1,1,0,248.02,28
1,0,1,0,1,1,1,0,1,0,0,222.56,29
1,0,1,0,1,1,1,1,0,0,1,263.58,12
1,1,0,1,0,1,0,0,1,0,1,232.59,28
1,1,0,0,1,1,0,0,0,0,1,216.23,28
1,0,1,1,1,0,0,1,0,0,0,212.94,14
1,0,0,1,1,1,0,0,1,0,0,220.21,29
1,1,1,0,1,1,0,1,0,1,0,242.55,15
1,0,0,0,0,0,0,0,1,1,0,234.87,29
1,1,0,1,1,1,0,1,0,0,1,263.04,12
1,1,1,1,1,0,1,1,1,1,0,255.36,20
1,0,1,1,1,1,0,0,1,1,0,243.44,28
1,1,1,0,1,0,0,0,1,0,1,236.36,28
1,0,1,1,1,1,0,1,1,0,0,230.47,19
1,0,0,1,0,0,0,1,1,1,0,245.32,19
1,0,1,1,1,1,1,1,1,0,1,252.45,18
1,0,0,0,0,0,1,0,1,1,0,238.1,28
1,1,0,1,1,0,1,0,1,1,0,244.26,28
1,1,0,1,1,0,0,1,1,0,0,229.12,19
1,0,0,1,1,1,0,1,0,1,1,248.06,15
1,1,1,1,1,1,1,1,1,1,1,270.4,19
1,1,1,0,1,0,0,1,1,1,1,267.28,19
1,0,0,1,1,1,0,1,1,0,0,228.86,19
