A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,0,1,0,1,1,0,1,1,0,1,251.02,18
1,1,1,0,1,0,0,0,0,1,0,229.79,29
1,0,1,0,1,1,1,0,0,0,1,219.08,29
1,0,1,1,1,1,0,1,0,1,1,249.3,15
1,0,1,1,1,0,1,1,0,0,1,262.48,12
1,1,1,1,1,0,0,0,1,1,1,252.84,28
1,1,0,1,1,1,1,1,1,0,0,231.16,19
1,0,0,1,0,1,1,1,0,1,0,234.34,15
1,0,1,1,1,0,0,1,1,1,1,261.44,19
1,1,0,0,0,0,1,1,1,0,0,227.75,18
1,0,1,0,1,0,1,1,1,1,0,251.41,20
1,1,0,0,0,0,0,1,1,1,1,264.6,18
1,0,1,0,1,1,1,0,0,0,0,204.29,29
1,0,1,1,1,0,0,0,0,1,1,235.12,28
1,0,0,1,1,1,0,1,1,1,0,249.34,20
1,1,1,0,1,1,0,1,0,0,0,214.89,14
1,1,0,0,0,1,1,1,0,0,1,259.38,12
1,0,0,0,1,0,1,0,0,1,1,232.49,28
1,1,1,0,1,0,1,1,0,1,0,242.5,15
1,1,1,1,1,1,0,1,1,1,0,257.51,20
1,0,1,0,1,1,1,0,1,1,0,241.83,28
1,0,1,1,1,1,0,0,1,1,0,243.44,28
1,0,1,1,1,1,1,0,1,1,1,252.77,28
1,1,1,0,1,1,0,0,0,0,0,205.21,29
1,1,0,1,1,0,1,1,1,1,0,254.13,20
1,0,1,0,1,0,0,1,1,0,0,229.64,19
1,0,0,1,0,0,1,1,0,1,0,231.91,15
1,0,1,0,1,0,1,1,1,1,1,261.69,19
1,0,1,0,1,0,1,0,0,0,0,205.09,29
1,0,0,1,0,1,0,1,1,0,1,246.65,18
1,0,1,1,1,1,0,0,0,0,0,204.73,29
1,1,1,1,1,1,1,0,0,0,1,220.87,28
1,1,1,1,1,1,0,1,1,0,1,253.15,18
1,1,0,0,1,0,0,0,1,0,1,233.54,28
1,0,0,0,1,0,1,1,0,1,0,234.25,16
1,0,1,1,1,0,1,1,0,1,1,251.25,15
1,1,1,1,1,1,1,1,0,0,0,219.64,14
1,1,0,0,1,0,0,0,0,0,0,202.39,26
1,1,0,1,0,0,0,1,0,0,1,244.12,14
1,0,1,1,1,0,0,0,1,1,1,250.87,28
1,0,0,1,0,0,1,1,0,0,0,209.84,14
1,1,1,1,1,1,0,0,0,1,1,238.82,28
1,1,0,0,1,0,0,1,1,1,1,267.04,18
1,0,0,0,0,0,1,0,0,0,1,212.92,29
1,0,1,1,1,1,0,1,0,1,0,239.32,15
1,0,1,0,1,1,1,1,1,1,0,251.01,20
1,1,1,1,1,0,0,1,1,0,0,230.54,18
1,1,1,0,1,1,0,1,0,1,1,255.17,15
1,0,0,1,0,0,1,0,1,0,1,231.76,29
1,0,1,1,1,0,0,0,1,0,0,222.09,29
1,1,0,1,1,0,0,0,1,0,1,233.85,27
1,0,1,1,1,1,0,1,1,0,0,232.29,19
1,1,1,1,1,1,1,0,0,1,0,231.19,28
1,1,0,0,1,0,1,0,0,1,1,237.06,28
1,1,1,1,1,0,1,0,0,1,0,229.86,28
1,0,0,1,1,0,0,0,1,1,0,239.27,29
1,0,1,0,1,0,0,0,1,0,0,219.28,29
1,1,1,1,1,0,1,1,0,1,1,253.54,15
1,0,1,1,1,1,1,0,1,1,0,242.74,28
1,0,1,1,1,0,0,0,0,0,0,205.13,26
1,1,1,0,1,0,1,1,1,0,1,251.25,18
1,1,0,1,0,0,1,0,0,1,1,235.31,27
1,0,1,1,1,0,0,1,1,0,0,230.94,19
1,0,1,1,1,0,1,0,0,1,1,234.24,28
1,0,0,0,1,0,0,0,1,0,1,232.22,29
1,0,0,0,1,1,0,1,1,1,1,262.68,19
1,0,1,0,1,0,0,0,0,1,1,232.18,28
1,0,0,0,1,1,1,0,1,0,1,234.56,28
1,0,0,1,0,0,1,1,1,1,1,259.26,19
1,1,1,1,1,1,0,0,1,1,1,255.43,28
1,0,0,1,0,0,0,0,0,0,1,213.53,26
1,1,0,1,0,1,1,1,0,0,0,213.1,15
1,0,1,0,1,0,0,0,1,1,0,241.02,28
1,0,1,0,1,0,0,0,1,0,1,235.16,28
1,1,1,0,1,1,1,1,1,0,0,233.28,19
1,0,0,1,0,0,0,1,1,0,0,224.99,19
1,0,1,1,1,1,0,1,1,1,1,262.95,19
1,1,0,1,1,1,1,0,1,1,1,253.57,28
1,0,0,1,0,1,1,1,0,1,1,246.5,15
1,0,0,0,0,1,0,0,1,0,1,231.62,28
1,0,0,0,0,0,0,1,0,0,1,241.78,14
1,0,0,1,0,0,1,1,1,0,0,225.8,18
1,1,1,0,1,0,1,0,1,0,0,223.42,29
1,1,1,1,1,1,0,0,1,1,0,247.17,28
1,0,1,1,1,0,1,1,0,0,0,216.91,14
1,0,1,1,1,1,1,0,0,0,1,218.4,28
1,1,1,1,1,0,0,1,0,1,0,242.16,15
1,1,1,0,1,1,0,0,0,1,0,229.68,28
1,1,1,1,1,0,1,0,0,0,1,218.07,28
1,0,0,0,1,0,0,1,1,0,0,226.88,18
1,0,1,0,1,1,0,1,0,1,1,250.44,15
1,0,1,0,1,1,0,1,1,1,1,261.85,19
1,1,0,1,0,1,0,1,0,0,1,260.41,12
1,0,1,1,1,1,0,1,0,1,1,251.57,15
1,1,0,1,0,1,1,0,1,0,1,234.13,28
1,1,0,1,1,0,1,0,1,0,0,221.62,29
1,1,1,0,1,1,0,0,0,0,1,217.68,28
1,0,1,1,1,1,1,1,1,0,1,252.45,18
1,1,0,0,0,0,0,1,1,0,0,227.01,18
1,0,1,1,1,1,0,1,0,1,0,237.04,15
1,1,1,1,1,0,1,0,1,1,1,255.21,28
1,1,0,0,0,1,0,0,1,0,1,232.64,28
1,0,1,1,1,1,1,1,1,0,1,250.75,18
1,0,1,0,1,0,1,0,0,1,0,226.13,29
1,0,0,1,1,0,0,1,1,0,1,247.43,17
1,0,0,0,0,0,0,1,0,1,1,243.93,16
1,1,0,0,0,0,0,0,1,0,0,218.82,29
1,1,0,0,1,0,0,0,0,1,0,226.5,29
1,1,1,1,1,0,1,1,0,0,1,264.29,12
1,0,1,0,1,0,0,0,1,1,0,238.78,28
1,0,0,1,1,1,0,1,1,0,1,248.65,18
1,0,0,0,1,1,0,1,0,1,0,234.65,16
1,0,1,0,1,0,1,1,1,0,1,248.42,18
1,1,0,1,1,1,0,1,0,1,0,240.05,15
1,1,1,1,1,1,1,0,1,1,1,256.25,28
1,1,1,0,1,1,1,1,0,0,1,264.04,12
1,1,0,1,0,0,0,0,0,1,0,225.62,29
1,1,0,1,1,1,0,0,0,0,0,204.96,29
1,1,1,0,1,1,1,1,0,1,1,256.23,15
1,0,1,1,1,0,0,1,0,0,1,247.37,14
1,1,1,0,1,0,1,0,0,0,0,206.62,29
1,1,1,0,1,0,0,1,1,1,1,264.99,19
1,1,0,0,1,0,1,1,0,0,0,213.85,15
1,1,1,1,1,1,1,1,1,0,0,234.68,19
1,0,1,1,1,0,0,1,1,1,1,263.72,19
1,0,1,1,1,0,1,0,1,0,0,222.37,29
1,0,1,0,1,1,0,1,1,1,0,249.57,20
1,1,0,1,1,1,1,0,1,0,0,222.63,29
1,1,0,0,1,0,1,1,0,1,0,240.62,16
1,0,0,0,1,1,1,0,1,1,0,241.23,28
1,1,1,0,1,0,0,1,0,1,0,238.62,15
1,1,1,0,1,0,0,0,0,1,0,227.85,29
1,1,1,1,1,1,1,0,1,1,0,246.48,28
1,0,0,1,1,1,1,1,1,0,0,229.55,18
1,0,1,0,1,0,0,1,1,1,1,260.33,19
1,1,0,0,1,0,1,1,0,1,1,253.82,16
1,1,1,0,1,1,0,1,0,0,1,263.58,12
1,0,0,0,1,1,0,0,1,1,0,240.34,28
1,0,0,1,0,1,0,0,1,0,0,218.56,29
1,0,0,0,0,1,0,0,1,1,0,238.73,28
1,0,1,0,1,1,0,0,0,1,1,235.7,28
1,1,0,1,1,1,0,1,0,0,0,214.48,15
1,1,1,0,1,1,0,1,0,0,0,217.47,14
1,1,1,0,1,0,0,1,1,0,1,251.24,16
1,1,0,1,0,0,1,1,1,0,1,247.26,18
1,1,0,1,1,1,1,1,1,1,0,255.62,20
1,0,0,1,0,0,0,1,1,0,1,245.5,17
1,1,1,1,1,0,1,1,0,1,0,240.83,15
1,0,1,0,1,1,1,0,0,1,0,226.09,28
1,0,0,1,1,0,1,1,0,1,0,235.03,15
1,0,1,1,1,1,1,1,0,0,1,263.78,12
1,1,1,0,1,0,0,1,0,1,1,253.39,15
