A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,1,1,0,1,0,0,0,1,0,1,234.27,28
1,0,1,0,1,0,1,0,0,1,0,224.53,29
1,0,0,0,1,1,0,0,1,0,0,219.33,29
1,1,0,0,1,1,1,0,1,1,1,254.42,28
1,1,0,1,0,0,1,0,1,0,0,219.91,29
1,0,0,1,0,1,0,0,1,1,0,239.37,28
1,0,0,0,1,0,0,1,0,0,0,210.71,15
1,0,1,1,1,0,0,1,0,0,0,212.94,14
1,0,0,1,0,1,0,1,1,0,0,226.57,19
1,1,1,0,1,0,0,0,1,1,0,242.92,28
1,1,1,1,1,0,1,1,0,1,0,243.78,15
1,1,0,0,0,1,1,1,0,1,0,240.07,16
1,1,1,0,1,1,0,0,1,0,0,224.18,29
1,1,0,1,0,1,0,0,1,0,1,232.59,28
1,1,1,1,1,1,0,0,0,1,1,240.35,28
1,1,1,0,1,1,0,1,0,1,0,240.23,15
1,0,0,0,0,0,0,1,0,1,1,243.93,16
1,1,1,0,1,1,0,1,1,1,0,256.45,20
1,0,1,0,1,0,1,0,1,0,1,233.23,28
1,0,0,0,1,1,1,1,0,0,1,259.69,12
1,1,0,0,0,0,0,0,0,0,0,201.15,26
1,0,1,1,1,1,1,0,1,1,1,252.77,28
1,0,1,1,1,1,1,1,0,1,1,252.62,15
1,0,1,0,1,0,1,1,0,1,0,234.55,15
1,0,0,1,0,0,0,0,0,0,1,213.53,26
1,1,1,0,1,0,0,1,0,1,1,250.88,15
1,0,0,1,1,1,1,1,1,0,0,229.55,18
1,0,0,1,1,0,0,0,0,1,1,232.03,28
1,0,0,0,1,0,0,0,0,0,0,200.66,27
1,1,0,1,0,0,0,1,1,1,1,262.74,19
1,1,1,0,1,1,0,0,0,1,0,231.34,28
1,0,1,0,1,0,0,1,1,0,0,227.4,18
1,1,0,1,1,1,1,0,0,0,0,205.74,29
1,0,0,0,1,0,1,0,1,1,0,239.93,28
1,0,1,0,1,0,0,0,1,0,1,233.45,29
1,1,1,0,1,0,0,1,1,1,0,255.02,19
1,0,0,1,0,0,1,1,0,1,0,231.91,15
1,1,1,1,1,1,1,0,0,0,0,208.92,29
1,1,1,1,1,1,0,1,0,0,1,266.54,12
1,1,1,1,1,0,0,0,1,1,1,252.84,28
1,1,0,1,0,0,1,0,0,0,0,202.69,29
1,1,0,0,1,0,1,1,0,1,1,253.82,16
1,0,1,0,1,0,1,0,1,1,1,249.58,28
1,0,0,1,1,1,1,0,1,1,1,250.48,28
1,1,0,0,0,0,0,0,1,0,0,218.82,29
1,1,1,0,1,0,1,1,1,1,0,256.47,19
1,0,1,1,1,0,1,0,1,0,1,234.61,28
1,1,1,1,1,1,0,0,1,1,1,255.43,28
1,1,1,0,1,1,1,0,0,0,1,218.5,28
1,0,1,1,1,0,1,0,0,0,0,204.05,29
1,1,0,1,0,1,0,0,1,0,0,220.57,29
1,1,1,0,1,1,0,1,0,1,1,255.17,15
1,0,1,0,1,0,0,1,1,0,1,248.02,16
1,0,1,1,1,0,0,0,1,0,1,236.06,29
1,1,0,1,0,0,0,0,1,1,0,241.7,29
1,0,0,1,1,1,0,0,1,0,0,220.21,29
1,0,0,0,1,0,0,1,1,1,0,247.08,19
1,0,0,1,0,1,0,1,1,0,1,246.65,18
1,1,1,1,1,0,0,1,1,1,0,256.18,19
1,0,1,1,1,1,1,1,1,1,1,265.82,19
1,0,1,1,1,1,0,1,0,0,1,266.39,12
1,1,1,0,1,0,1,0,0,1,0,230.59,28
1,0,1,0,1,0,0,0,1,0,0,219.28,29
1,1,1,1,1,0,0,0,0,0,0,204.99,26
1,0,1,0,1,0,1,0,1,0,0,219.75,29
1,0,1,0,1,0,0,1,0,0,0,214.25,14
1,0,1,0,1,0,0,1,0,0,1,264.18,11
1,1,1,0,1,0,1,1,1,0,1,251.25,18
1,0,1,0,1,1,0,0,1,0,1,234.87,28
1,0,0,0,1,1,1,1,1,0,1,249.34,18
1,1,0,1,0,0,1,1,1,1,1,264.17,20
1,0,1,0,1,0,1,0,1,1,0,240.22,28
1,0,0,1,1,0,0,0,1,1,0,239.27,29
1,1,0,1,0,1,1,1,0,1,1,251.03,15
1,1,1,0,1,1,0,0,0,0,0,205.21,29
1,1,0,0,1,1,1,1,0,0,1,262.01,12
1,0,1,0,1,1,0,0,1,0,1,233.43,28
1,0,1,1,1,1,1,1,0,0,0,215.73,14
1,1,0,1,0,1,0,0,0,0,1,215.48,28
1,1,1,1,1,1,1,1,1,0,0,234.68,19
1,0,0,1,0,1,0,0,1,0,1,231.63,27
1,0,0,0,0,0,1,1,0,1,1,245.21,16
1,0,0,1,0,0,0,1,1,0,1,245.5,17
1,1,0,1,0,0,0,0,0,0,0,201.52,26
1,1,1,1,1,0,1,1,0,0,1,266.19,12
1,1,0,1,1,1,1,0,0,1,1,238.27,28
1,1,0,1,1,1,1,1,0,0,1,263.57,12
1,0,1,0,1,0,1,1,0,0,0,212.93,14
1,1,1,1,1,1,1,1,1,0,1,253.67,18
1,0,1,0,1,1,1,0,1,1,1,251.98,28
1,1,1,1,1,1,1,0,0,0,0,207.23,29
1,1,1,1,1,0,0,1,0,0,0,217.29,14
1,1,0,1,0,0,1,1,1,1,0,252.06,20
1,0,1,0,1,1,1,0,1,1,0,243.26,28
1,1,0,1,1,1,1,1,1,1,1,267.17,19
1,0,0,0,1,0,1,1,0,1,1,247.79,15
1,1,0,1,0,1,0,0,1,1,1,251.43,28
1,1,1,1,1,0,0,1,0,0,1,266.32,11
1,1,0,1,0,0,1,1,1,0,1,247.26,18
1,1,0,0,1,0,1,0,1,0,0,221.06,29
1,0,0,0,1,1,1,0,1,1,1,250.6,28
1,1,0,1,0,0,0,1,1,1,0,250.62,19
1,1,0,0,0,0,0,0,0,0,1,213.27,26
1,1,1,0,1,0,1,0,0,0,0,204.69,29
1,1,1,0,1,0,0,0,0,0,1,216.64,26
1,0,1,0,1,1,0,0,1,1,0,240.98,28
1,1,1,0,1,1,0,0,1,0,1,235.85,28
1,1,0,1,0,1,1,0,0,0,1,216.3,28
1,1,0,0,0,0,0,1,1,1,1,264.6,18
1,0,0,0,1,1,1,1,1,1,0,250.73,20
1,1,1,0,1,1,0,1,1,0,1,250.24,18
1,0,0,0,1,1,1,0,1,0,0,219.87,29
1,1,1,1,1,1,0,0,0,1,0,230.65,29
1,0,1,0,1,1,0,1,1,1,0,249.57,20
1,1,0,1,1,1,0,0,1,0,1,234.25,28
1,1,0,1,0,0,0,1,0,1,1,248.4,16
1,0,0,1,0,0,0,0,0,0,0,199.95,26
1,0,1,1,1,0,1,0,1,0,0,222.37,29
1,0,0,1,0,0,1,1,0,1,1,244.85,15
1,1,0,0,0,0,0,1,1,0,0,227.01,18
1,0,0,0,1,1,1,0,1,0,1,234.56,28
1,0,0,0,0,0,0,0,0,1,1,228.3,29
1,1,0,1,1,1,0,0,1,1,0,244.61,28
1,1,1,1,1,0,0,1,0,1,1,254.59,15
1,0,1,0,1,1,1,0,0,1,1,234.77,27
1,0,1,1,1,1,0,0,1,1,1,250.34,28
1,1,1,0,1,0,1,0,1,1,1,254.47,28
1,1,0,0,0,1,0,1,0,0,1,258.16,12
1,1,0,0,0,1,0,1,1,0,0,228.65,19
1,0,1,1,1,1,1,0,0,0,1,218.4,28
1,0,0,0,1,0,0,0,0,0,1,214.37,26
1,0,0,1,0,0,0,0,1,1,1,246.81,28
1,0,1,0,1,1,0,1,0,0,1,265.4,12
1,1,1,1,1,1,0,0,1,1,0,245.76,28
1,1,1,0,1,0,1,1,0,0,1,264.74,12
1,0,1,1,1,1,1,1,0,1,0,238.46,15
1,1,1,0,1,0,1,0,0,0,1,218.96,28
1,0,0,0,0,1,0,0,1,0,1,231.62,28
1,1,1,0,1,0,0,1,0,1,1,253.39,15
1,0,1,1,1,0,1,0,1,1,1,251.79,28
1,0,1,1,1,1,0,0,0,1,0,228.34,29
1,1,1,0,1,0,0,0,1,0,0,223.3,29
1,0,1,0,1,1,0,0,1,1,0,242.43,28
1,0,1,0,1,1,1,1,0,1,0,239.51,15
1,1,0,1,1,1,1,0,1,0,0,222.63,29
1,1,0,0,1,0,0,1,0,0,1,259.39,11
1,0,0,1,0,0,1,1,1,1,0,247.08,20
1,0,1,0,1,1,0,0,1,0,0,220.39,29
1,1,0,0,1,1,0,0,1,1,1,253.74,28
1,0,0,0,0,1,1,1,0,1,1,246.94,16
1,1,0,0,0,1,0,0,1,1,0,243.52,28
1,0,0,1,0,1,1,0,0,0,0,201.97,29
