A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,0,1,0,1,1,1,0,1,1,0,241.83,28
1,1,0,1,1,1,1,0,0,1,0,230.13,28
1,0,1,1,1,0,0,1,1,1,0,251,19
1,0,1,0,1,1,1,0,0,1,1,234.77,27
1,0,1,0,1,0,1,1,0,0,1,261.84,12
1,1,1,0,1,0,1,0,0,0,1,217.06,28
1,1,1,1,1,0,1,0,0,1,1,238.2,28
1,1,1,0,1,1,1,0,0,0,0,207.89,29
1,1,0,0,1,1,0,1,0,0,1,261.08,12
1,1,0,0,1,0,0,0,1,1,0,242.79,29
1,0,0,0,0,0,0,0,0,1,1,228.3,29
1,1,0,0,1,0,1,1,0,0,1,259.5,12
1,0,0,1,1,1,0,1,0,1,0,235.53,16
1,1,1,1,1,0,0,1,1,1,0,253.96,19
1,0,0,1,0,0,1,1,0,1,0,231.91,15
1,0,1,0,1,0,1,1,0,0,1,264.18,12
1,1,0,0,0,1,1,0,1,0,1,234.06,28
1,0,0,0,0,1,0,0,1,1,0,238.73,28
1,1,1,0,1,0,1,0,1,0,0,223.42,29
1,1,1,1,1,1,0,0,0,0,0,208.05,29
1,1,0,1,1,1,1,1,0,0,1,263.57,12
1,0,1,1,1,1,1,0,1,0,1,237.23,28
1,0,0,1,1,0,0,1,1,0,0,227.19,19
1,0,1,0,1,0,1,0,1,0,0,221.44,29
1,1,0,1,1,0,0,0,1,0,0,221.17,29
1,1,1,1,1,1,0,1,1,1,0,257.51,20
1,0,0,1,0,1,0,0,1,0,1,231.63,27
1,1,0,0,0,0,1,1,1,0,1,248.19,17
1,1,1,1,1,1,1,1,1,0,1,251.8,18
1,0,0,1,1,0,1,1,0,1,1,247.01,15
1,0,0,1,0,1,1,1,1,1,0,248.81,20
1,0,1,1,1,1,0,1,1,1,1,262.95,19
1,1,1,0,1,0,0,0,1,0,1,234.27,28
1,1,0,1,1,0,1,1,1,0,1,249.3,19
1,1,0,1,1,1,1,0,1,0,1,235.79,28
1,0,1,1,1,0,1,1,1,0,0,231.69,18
1,1,0,0,1,0,0,0,1,1,1,251.74,28
1,1,0,0,1,1,0,0,1,0,1,234.22,28
1,0,0,0,0,1,0,1,1,0,0,226.13,18
1,1,1,1,1,0,0,0,0,1,1,238.75,28
1,1,1,0,1,1,1,1,0,0,0,215.95,14
1,0,0,0,0,0,0,1,1,1,1,258.56,18
1,1,0,1,1,0,0,1,0,1,1,250.57,16
1,1,1,1,1,0,1,0,0,0,1,218.07,28
1,0,1,0,1,1,0,0,1,1,0,242.43,28
1,0,1,1,1,1,1,1,1,1,0,252.14,20
1,1,1,0,1,0,1,1,1,1,1,266.48,19
1,0,0,0,1,0,0,0,1,0,0,218.1,29
1,0,1,0,1,0,1,0,1,1,1,251.01,28
1,1,0,0,0,0,1,0,0,0,0,201.55,29
1,1,1,0,1,1,0,0,0,1,0,229.68,28
1,1,1,1,1,1,1,0,1,0,1,238.23,28
1,1,1,0,1,0,1,1,0,1,0,242.5,15
1,1,0,1,0,1,0,1,1,0,0,228.47,18
1,1,0,0,1,0,0,1,1,1,1,267.04,18
1,1,1,0,1,0,1,0,1,1,1,254.47,28
1,0,1,0,1,0,0,0,1,1,1,248.69,28
1,1,1,1,1,1,0,1,1,1,1,269.52,19
1,1,0,1,1,1,1,1,1,0,1,250.43,18
1,1,0,0,0,0,0,1,0,1,0,236.24,16
1,1,1,0,1,1,1,1,1,0,1,250.61,18
1,1,1,1,1,1,0,1,1,1,1,267.85,19
1,1,0,0,1,0,0,1,1,0,1,249.79,16
1,0,0,0,0,0,1,1,1,0,0,225.34,18
1,1,1,0,1,0,1,0,0,0,0,206.62,29
1,0,1,1,1,1,1,1,0,0,0,218.32,14
1,0,0,0,0,1,0,0,1,1,1,247.99,28
1,0,0,1,0,0,0,0,1,0,1,231,29
1,0,1,0,1,1,0,1,0,0,0,215.94,14
1,1,1,0,1,1,0,0,0,0,1,217.68,28
1,1,0,1,1,0,0,0,1,1,0,243.37,29
1,1,1,0,1,0,0,1,0,0,1,264.64,11
1,1,1,1,1,0,0,1,0,0,1,266.32,11
1,0,0,1,0,0,0,1,0,0,1,243.08,14
1,1,0,0,1,1,0,1,1,0,1,251.3,18
1,1,1,0,1,1,1,1,0,1,1,253.74,15
1,0,0,1,0,1,0,0,1,1,0,239.37,28
1,1,1,0,1,0,1,0,0,1,1,239.04,28
1,1,1,0,1,0,1,1,1,0,1,251.25,18
1,1,1,1,1,1,0,0,1,1,0,247.17,28
1,0,0,0,0,0,0,1,1,0,0,224.49,18
1,0,1,1,1,0,1,0,0,1,0,227.12,29
1,1,0,1,0,0,1,0,0,0,0,202.69,29
1,1,1,1,1,0,0,1,0,1,0,242.16,15
1,0,0,1,0,1,0,0,1,1,1,248.06,28
1,1,1,1,1,0,0,1,0,0,1,248.2,14
1,1,0,0,0,1,1,0,1,1,1,252.82,28
1,1,0,0,0,0,0,1,1,1,0,251.58,19
1,1,1,1,1,1,0,0,0,1,1,240.35,28
1,0,0,0,1,1,0,1,1,1,0,249.12,20
1,0,1,1,1,0,1,1,0,0,0,216.91,14
1,1,1,1,1,1,0,0,0,0,1,220.08,28
1,1,0,1,1,0,0,1,0,0,1,260.88,12
1,0,0,0,1,0,1,1,0,1,1,247.79,15
1,0,1,1,1,1,1,1,1,0,1,252.45,18
1,0,1,1,1,0,0,0,0,1,0,224.73,29
1,0,1,0,1,1,1,1,1,0,1,251.52,18
1,0,1,1,1,0,1,0,1,1,0,241.33,28
1,1,1,1,1,0,1,0,1,0,0,224.33,29
1,0,0,1,0,0,1,1,0,1,1,244.85,15
1,1,0,0,1,1,1,1,1,0,0,231.33,18
1,1,1,0,1,1,0,0,1,1,1,254.5,28
1,1,1,0,1,1,1,0,1,1,1,254.12,28
1,1,1,0,1,1,0,1,0,0,0,217.47,14
1,0,0,0,1,1,1,1,1,0,1,249.34,18
1,0,0,1,0,0,1,1,1,0,1,246.01,19
1,1,1,1,1,0,0,1,0,1,1,254.59,15
1,1,1,1,1,0,0,1,1,1,1,268.42,19
1,0,1,0,1,1,0,0,0,1,0,225.41,28
1,1,1,0,1,0,0,0,1,0,0,223.3,29
1,0,0,1,1,1,0,1,1,0,1,248.65,18
1,1,0,1,0,0,0,0,1,0,1,232.05,27
1,0,0,1,0,1,1,0,0,0,1,215.18,28
1,0,1,1,1,0,0,0,0,1,0,226.57,29
1,0,0,1,1,1,0,0,1,1,1,249.46,28
1,0,0,1,0,1,0,1,0,0,0,211,14
1,1,0,0,0,1,0,0,0,1,0,227.39,29
1,1,0,0,1,0,0,1,0,1,1,252.13,15
1,1,0,0,1,0,1,1,0,0,0,213.85,15
1,1,1,1,1,1,1,0,0,1,1,239.5,28
1,1,0,0,1,1,0,1,0,1,0,240.99,16
1,0,0,0,0,1,1,0,1,0,0,218.12,29
1,1,0,0,1,1,1,1,0,0,0,215.37,15
1,1,0,0,1,0,1,1,0,1,1,253.82,16
1,0,0,0,0,1,0,1,0,1,1,245.79,16
1,1,1,0,1,0,1,0,1,0,0,221.78,29
1,1,1,0,1,0,1,1,0,0,0,214.34,14
1,0,1,0,1,1,0,1,0,1,0,235.35,15
1,0,0,1,1,1,1,0,1,0,0,220.82,29
1,1,0,0,1,1,1,1,0,1,1,255.42,15
1,1,1,0,1,1,1,0,1,1,0,247.28,28
1,1,1,1,1,0,0,1,1,1,0,256.18,19
1,0,0,0,1,0,0,1,0,0,0,210.71,15
1,1,1,0,1,0,1,1,0,1,1,254.39,15
1,1,0,0,1,1,0,1,1,0,0,230.77,19
1,0,1,1,1,1,0,1,1,1,0,250.68,20
1,0,1,0,1,1,0,0,1,1,1,251.16,28
1,0,0,0,1,0,1,0,1,1,0,239.93,28
1,0,0,1,0,0,0,1,1,0,0,224.99,19
1,0,0,1,0,0,0,0,0,1,0,221.33,29
1,0,0,1,1,1,1,0,0,0,0,203.86,29
1,0,0,1,0,0,0,1,0,1,0,231.04,15
1,1,0,0,0,1,1,0,0,1,0,227.94,28
1,1,0,1,0,1,0,1,1,1,1,264.47,20
1,0,0,0,1,1,0,0,1,1,1,250.07,28
1,0,0,1,1,1,0,0,0,0,1,216.27,29
1,1,0,0,0,0,1,1,1,0,0,227.75,18
1,1,0,0,1,0,0,1,0,0,0,212.52,15
1,0,0,0,1,0,0,1,1,0,0,226.88,18
1,1,1,1,1,1,0,1,0,1,0,244.03,15
1,0,1,1,1,0,0,0,1,0,0,222.09,29
1,1,0,0,1,0,1,0,0,1,0,228.28,28
