A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,0,0,0,0,0,1,0,1,1,0,238.1,28
1,1,0,0,0,0,0,0,1,1,1,249.99,28
1,1,0,0,0,1,1,0,1,1,1,252.82,28
1,1,1,0,1,1,1,1,1,1,1,269.47,19
1,1,0,1,1,0,1,1,1,1,0,254.13,20
1,1,1,1,1,1,1,1,0,0,1,267.43,12
1,0,1,0,1,1,1,1,0,0,0,214.41,14
1,1,0,0,0,0,0,1,1,0,1,247.47,16
1,1,0,1,1,0,1,0,0,0,1,216.91,29
1,0,0,1,0,1,1,1,1,0,1,247.31,18
1,0,1,0,1,1,0,1,0,1,1,248.07,15
1,1,0,0,1,1,0,1,1,1,1,268.8,18
1,1,0,0,1,1,1,0,1,1,1,254.42,28
1,0,1,0,1,0,1,0,1,0,1,235.37,28
1,1,1,0,1,0,0,1,0,1,1,250.88,15
1,1,1,0,1,0,1,1,1,0,0,232.14,19
1,0,1,1,1,1,0,1,1,1,1,264.93,19
1,0,0,1,0,0,0,1,1,1,1,258.02,19
1,0,1,0,1,0,0,1,1,1,0,249.81,19
1,0,0,0,0,0,0,1,1,1,0,244.91,19
1,1,1,0,1,1,0,0,1,1,0,244.73,28
1,1,1,0,1,1,1,0,1,0,0,222.9,29
1,0,1,1,1,1,1,0,0,0,1,218.4,28
1,0,0,1,0,0,0,1,0,1,0,231.04,15
1,0,1,0,1,0,0,1,0,1,1,246.39,15
1,0,0,1,1,0,1,1,0,0,1,260.82,12
1,1,0,0,1,0,0,1,1,1,1,267.04,18
1,0,1,1,1,1,0,0,1,1,1,251.81,28
1,1,0,1,1,0,0,1,1,1,1,264.93,19
1,0,1,1,1,1,0,0,1,1,1,250.34,28
1,0,0,1,0,1,0,0,0,1,0,223.21,29
1,0,1,0,1,1,1,0,1,0,1,236.35,28
1,0,0,1,1,0,1,1,1,1,0,249.28,20
1,0,0,1,0,1,1,1,0,1,0,234.34,15
1,1,1,1,1,0,1,0,1,1,1,254.42,28
1,0,1,1,1,0,0,0,0,1,0,226.57,29
1,0,0,0,0,1,1,1,1,1,1,261.57,19
1,1,0,1,1,0,0,0,1,0,1,233.85,27
1,0,1,0,1,1,0,1,1,0,0,229.07,19
1,0,1,1,1,1,1,0,1,0,1,237.23,28
1,1,1,1,1,0,0,0,1,1,0,245.94,28
1,1,1,0,1,1,0,1,1,1,1,266.52,19
1,1,1,0,1,1,1,1,0,1,1,253.74,15
1,1,1,1,1,1,0,1,0,1,0,241.57,15
1,0,0,0,1,1,0,1,1,1,1,262.68,19
1,1,0,1,1,1,0,1,1,0,0,230.69,18
1,0,0,0,0,1,1,0,0,0,1,214.24,29
1,0,0,0,0,0,0,0,1,0,0,216.4,29
1,1,0,0,0,0,0,1,0,1,0,236.24,16
1,0,1,1,1,0,1,0,0,0,1,217.19,27
1,0,0,0,0,1,0,0,1,1,1,247.99,28
1,1,0,1,1,1,1,1,0,1,0,241.69,15
1,1,1,1,1,1,0,0,0,0,0,206.35,29
1,1,0,0,1,1,1,1,1,1,1,269.47,18
1,0,0,1,0,1,0,1,0,0,0,211,14
1,1,0,0,0,1,0,1,0,0,0,211.74,15
1,0,0,1,0,1,0,0,1,0,1,231.63,27
1,1,1,1,1,0,1,0,1,0,0,224.33,29
1,0,0,0,1,1,0,0,1,0,1,233,28
1,1,1,0,1,1,1,1,0,0,1,264.04,12
1,1,1,1,1,0,0,0,0,0,0,206.9,26
1,0,1,1,1,1,1,0,0,0,1,219.87,29
1,1,1,1,1,1,0,1,0,0,1,264.51,12
1,1,1,0,1,0,0,0,1,0,1,236.36,28
1,1,1,1,1,0,1,0,1,1,0,245.22,28
1,1,1,1,1,0,1,1,1,1,1,269.38,19
1,1,1,1,1,1,0,1,1,0,0,234.08,18
1,0,1,1,1,0,1,0,0,0,1,219.05,29
1,0,0,0,1,1,0,1,1,1,0,249.12,20
1,1,0,1,1,1,0,1,1,1,0,254.14,20
1,1,0,1,0,0,0,1,1,1,0,250.62,19
1,0,1,1,1,1,1,0,0,1,1,237.35,28
1,0,1,1,1,1,1,1,0,0,0,218.32,14
1,1,1,1,1,0,0,0,0,0,0,204.99,26
1,1,0,0,1,1,0,1,0,0,0,214.38,15
1,0,1,0,1,1,1,1,1,1,1,264.74,19
1,0,0,1,0,0,1,1,0,0,1,257.68,12
1,1,0,0,1,0,0,0,1,1,0,242.79,29
1,0,0,1,1,1,0,0,0,0,0,203.19,29
1,0,0,1,0,1,1,0,1,1,0,240.21,28
1,1,1,1,1,0,0,0,1,1,1,252.84,28
1,0,0,1,1,0,1,0,1,0,0,219.63,29
1,1,0,0,1,1,1,0,0,1,0,229.82,28
1,0,1,0,1,0,1,0,1,1,0,240.22,28
1,1,0,1,0,0,1,1,1,1,0,252.06,20
1,0,0,0,0,0,0,0,1,1,1,246,28
1,1,0,0,0,1,0,1,1,0,1,249.25,18
1,0,0,0,1,1,0,0,1,1,0,240.34,28
1,0,1,0,1,0,1,0,1,0,0,221.44,29
1,0,1,0,1,1,0,1,1,1,1,261.85,19
1,1,0,1,1,1,0,0,1,1,0,244.61,28
1,0,1,0,1,1,1,1,1,0,0,231.77,18
1,0,0,0,0,0,0,0,1,0,1,230.74,29
1,1,1,0,1,0,0,0,1,1,1,252.18,28
1,0,1,0,1,1,0,0,0,0,0,205.36,29
1,1,0,1,0,1,1,1,1,0,0,228.97,19
1,1,1,1,1,1,1,0,1,0,0,223.77,29
1,1,1,1,1,0,1,1,0,0,1,264.29,12
1,1,0,1,1,0,1,0,1,1,1,252.81,28
1,0,0,0,0,0,1,0,0,1,1,230.79,29
1,0,0,1,0,0,1,0,0,0,1,214,28
1,1,0,0,0,0,1,1,0,0,0,211.27,15
1,1,1,0,1,1,1,1,0,1,0,244.25,15
1,0,0,0,0,1,0,1,1,0,0,226.13,18
1,1,0,0,0,0,1,1,0,1,1,251.09,15
1,1,0,0,0,0,0,1,1,1,1,264.6,18
1,0,0,1,1,1,1,0,0,0,1,216.91,29
1,1,0,1,0,1,0,0,0,1,0,227.44,29
1,0,1,1,1,0,1,1,1,0,0,231.69,18
1,0,0,1,0,0,1,0,1,0,1,231.76,29
1,0,1,1,1,1,0,1,1,1,0,252.58,20
1,0,0,0,1,1,1,1,0,0,0,213.41,15
1,1,0,1,0,1,1,0,0,1,1,236.58,28
1,0,1,0,1,0,0,0,1,0,1,233.45,29
1,1,0,0,1,1,1,1,1,1,0,257.17,19
1,0,0,0,1,1,1,1,1,1,1,263.59,19
1,1,1,0,1,1,0,0,0,0,1,219.31,28
1,1,1,0,1,0,1,0,1,0,1,234.38,28
1,1,0,1,0,0,1,1,0,0,0,211.59,15
1,1,1,1,1,1,0,0,1,0,0,224.95,29
1,0,0,1,0,0,1,1,1,0,0,225.8,18
1,0,1,1,1,0,1,0,0,1,1,235.95,27
1,1,1,1,1,1,1,1,1,0,1,253.67,18
1,0,0,0,1,1,0,1,0,1,1,248.6,16
1,0,0,1,1,0,0,0,1,1,0,239.27,29
1,1,1,0,1,0,0,1,1,1,1,267.28,19
1,1,0,1,0,1,0,1,0,0,1,260.41,12
1,0,1,0,1,0,1,0,0,1,1,235.23,27
1,1,0,1,0,1,0,0,1,1,1,251.43,28
1,1,1,1,1,1,1,1,1,0,1,251.8,18
1,1,1,0,1,1,0,1,0,1,1,252.75,15
1,1,1,1,1,0,1,1,0,0,0,215.74,14
1,0,1,0,1,1,0,0,1,1,0,240.98,28
1,0,0,0,0,1,0,0,0,0,1,213.48,28
1,0,0,1,0,1,1,0,1,1,1,248.9,28
1,0,1,0,1,1,1,0,0,0,0,204.29,29
1,1,0,1,0,1,0,1,0,0,0,212.05,15
1,1,1,1,1,1,1,0,0,0,0,207.23,29
1,1,0,0,1,1,0,0,1,1,0,245.2,28
1,1,0,1,0,0,0,1,0,0,1,244.12,14
1,1,1,0,1,0,1,0,0,0,1,217.06,28
1,1,0,0,1,1,0,1,1,0,0,230.77,19
1,0,0,0,0,0,1,0,0,1,0,221.61,29
1,0,1,1,1,0,0,1,1,1,1,263.72,19
1,0,1,1,1,0,0,1,0,1,0,237.44,15
1,1,1,1,1,1,1,1,1,1,0,256.97,20
1,1,0,0,1,0,0,0,0,0,0,202.39,26
1,0,0,1,0,0,0,1,0,0,1,243.08,14
1,1,0,1,0,1,1,0,1,0,1,234.13,28
1,0,0,0,0,0,1,1,0,1,0,231.33,16
1,1,0,0,1,1,0,0,1,0,1,234.22,28
1,0,0,0,1,1,0,1,1,0,1,248.71,18
